Date,Open,High,Low,Close,Volume,Daily_Return,Open_Return,High_Return,Low_Return,Volume_Return,High_Low_Difference,Open_Close_Difference,High_Low_Percentage,Open_Close_Percentage,Open_Lag_1,Open_Lag_2,Open_Lag_3,Open_Lag_5,Open_Lag_10,High_Lag_1,High_Lag_2,High_Lag_3,High_Lag_5,High_Lag_10,Low_Lag_1,Low_Lag_2,Low_Lag_3,Low_Lag_5,Low_Lag_10,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_10,Volume_Lag_1,Volume_Lag_2,Volume_Lag_3,Volume_Lag_5,Volume_Lag_10,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_5,EMA_10,EMA_20,EMA_50,Rolling_Mean_5,Rolling_Mean_10,Rolling_Mean_20,Rolling_Std_5,Rolling_Std_10,Rolling_Std_20,Rolling_Min_20,Rolling_Max_20,Volatility_5,Volatility_10,Volatility_20,Volume_SMA_20,Volume_Ratio,Momentum_5,Momentum_10,Momentum_20,Price_SMA20_Ratio,Price_SMA50_Ratio,SMA20_SMA50_Ratio,Target_Close_1,Target_Close_3,Target_Close_10,Target_Close_15
2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,109296300.0,-0.9562072252685905,-0.185885129270702,-0.23113911567748113,-1.2369723279937017,6.7301861347619285,4.160003662109375,2.230010986328125,2.8085361863657377,1.5055435186612154,150.6300048828125,155.0,155.49000549316406,154.97000122070312,149.0,151.4199981689453,155.47999572753906,156.11000061035156,157.25999450683594,153.49000549316406,148.75,148.6999969482422,153.9499969482422,154.38999938964844,148.61000061035156,149.5500030517578,148.97000122070312,154.07000732421875,156.69000244140625,153.1199951171875,102404300.0,140893200.0,57305700.0,82278300.0,90956700.0,151.16400146484375,152.4800003051758,,,,150.45250107524993,151.69666019784023,152.4234898874931,152.85278274075523,151.16400146484375,152.4800003051758,,3.189842547226076,2.8321263566440003,,,,1.3524049206049227,1.3537142649436944,,,,-8.57000732421875,-5.0,,,,,149.02999877929688,146.05999755859375,141.91000366210938,141.11000061035156
2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,83281300.0,0.6143692223250508,-1.1905610058236094,-1.0789731937420721,-0.36757779011692415,-23.80226961022468,3.07000732421875,-0.470001220703125,2.059992853361838,-0.3153735654250151,150.35000610351562,150.6300048828125,155.0,156.97999572753906,152.66000366210938,151.07000732421875,151.4199981689453,155.47999572753906,157.0399932861328,152.8000030517578,146.91000366210938,148.75,148.6999969482422,153.97999572753906,151.2899932861328,148.1199951171875,149.5500030517578,148.97000122070312,155.11000061035156,151.8300018310547,109296300.0,102404300.0,140893200.0,74420200.0,86453100.0,149.9480010986328,152.2,,,,149.9783336432656,151.21181266719597,152.1003002581411,152.70286964422746,149.9480010986328,152.2,,2.3606225691976985,3.0346969115218156,,,,1.5617534497557335,1.3699049353666575,,,,-6.0800018310546875,-2.8000030517578125,,,,,148.7899932861328,142.94000244140625,142.8300018310547,142.0
2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,68034100.0,-0.16104508832446296,-0.08077215883109945,-0.3145083063602061,0.5807242822103653,-18.308071559881988,1.75,-0.3499908447265625,1.1761543645174015,-0.23522471975215928,148.55999755859375,150.35000610351562,150.6300048828125,155.49000549316406,152.8300018310547,149.44000244140625,151.07000732421875,151.4199981689453,156.11000061035156,154.97999572753906,146.3699951171875,146.91000366210938,148.75,153.9499969482422,152.33999633789062,149.02999877929688,148.1199951171875,149.5500030517578,154.07000732421875,152.50999450683594,83281300.0,109296300.0,102404300.0,57305700.0,80313700.0,148.89199829101562,151.8279998779297,,,,149.582220190888,150.77148187063904,151.78503292747362,152.5494235125375,148.89199829101562,151.8279998779297,,0.515871296542802,3.2151149346891,,,,1.5876288029622037,1.352444943748274,,,,-5.2800140380859375,-3.720001220703125,,,,,146.05999755859375,143.42999267578125,141.5,143.2899932861328
2021-09-17,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,129868800.0,-1.8347979371765355,0.25599897370152114,-0.10068731640953121,-0.9917176346700529,90.88780479200871,3.0600128173828125,2.760009765625,2.0950382503979235,1.8896411144453076,148.44000244140625,148.55999755859375,150.35000610351562,155.0,153.8699951171875,148.97000122070312,149.44000244140625,151.07000732421875,155.47999572753906,154.72000122070312,147.22000122070312,146.3699951171875,146.91000366210938,148.6999969482422,152.39999389648438,148.7899932861328,149.02999877929688,148.1199951171875,148.97000122070312,153.64999389648438,68034100.0,83281300.0,109296300.0,140893200.0,71115500.0,148.30999755859375,151.06900024414062,,,,148.40814598012327,149.91484835935807,151.23979146377076,152.29493622022596,148.30999755859375,151.06900024414062,,1.3587689471620272,3.608971236926187,,,,1.0095273639224094,1.3893286612169433,,,,-2.910003662109375,-7.589996337890625,,,,,142.94000244140625,145.85000610351562,142.64999389648438,142.89999389648438
2021-09-20,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,123478900.0,-2.136105141269684,-3.3732052314205174,-2.67437897490308,-3.080399563382552,-4.920273383599449,3.5699920654296875,0.8600006103515625,2.4975458265387207,0.601651459117676,148.82000732421875,148.44000244140625,148.55999755859375,150.6300048828125,153.75999450683594,148.82000732421875,148.97000122070312,149.44000244140625,151.4199981689453,154.6300048828125,145.75999450683594,147.22000122070312,146.3699951171875,148.75,153.08999633789062,146.05999755859375,148.7899932861328,149.02999877929688,149.5500030517578,154.3000030517578,129868800.0,68034100.0,83281300.0,102404300.0,57808700.0,146.98799743652344,149.93300018310546,,,,146.5854314672176,148.6466945560941,150.44933536640272,151.92807607203696,146.98799743652344,149.93300018310546,,2.546852200700807,4.215821064724282,,,,1.1450101992810344,1.4360330498044152,,,,-6.6100006103515625,-11.360000610351562,,,,,143.42999267578125,146.8300018310547,139.13999938964844,142.80999755859375
2021-09-21,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,75834000.0,0.3427943374884501,0.09039612049011048,-0.1656933446857689,1.0688712827697566,-38.58545873019601,1.82000732421875,0.5,1.268916835499543,0.3486021233580019,143.8000030517578,148.82000732421875,148.44000244140625,150.35000610351562,154.97000122070312,144.83999633789062,148.82000732421875,148.97000122070312,151.07000732421875,157.25999450683594,141.27000427246094,145.75999450683594,147.22000122070312,146.91000366210938,154.38999938964844,142.94000244140625,146.05999755859375,148.7899932861328,148.1199951171875,156.69000244140625,123478900.0,129868800.0,68034100.0,109296300.0,82278300.0,146.04999694824218,148.60699920654298,,,,145.53361853673883,147.69820330512812,149.78082653872448,151.5948178996348,146.04999694824218,148.60699920654298,,2.86899717136555,3.930049002679277,,,,1.268312875864968,1.261279717929858,,,,-4.69000244140625,-13.260009765625,,,,,145.85000610351562,146.9199981689453,141.11000061035156,141.50999450683594
2021-09-22,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,76404300.0,1.6872436389261614,0.36128972342290844,1.2655508264332926,0.6443466709699308,0.7520373447266415,2.7299957275390625,-1.4000091552734375,1.8717830739077752,-0.9598965352663713,143.92999267578125,143.8000030517578,148.82000732421875,148.55999755859375,156.97999572753906,144.60000610351562,144.83999633789062,148.82000732421875,149.44000244140625,157.0399932861328,142.77999877929688,141.27000427246094,145.75999450683594,146.3699951171875,153.97999572753906,143.42999267578125,142.94000244140625,146.05999755859375,149.02999877929688,155.11000061035156,75834000.0,123478900.0,129868800.0,83281300.0,74420200.0,145.41399841308595,147.68099975585938,,,,145.63908105899776,147.36216745028946,149.4064626877522,151.3695311625321,145.41399841308595,147.68099975585938,,2.3484938694030455,3.2616424008070988,,,,1.5839868947173998,1.4954637019916615,,,,-3.17999267578125,-9.259994506835938,,,,,146.8300018310547,145.3699951171875,142.0,140.91000366210938
2021-09-23,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,64838200.0,0.6719202513049805,1.5230162649504608,0.4439043828354583,1.350036522342446,-15.138022336439183,1.44000244140625,-0.1800079345703125,0.9807276601842881,-0.12259615359634263,144.4499969482422,143.92999267578125,143.8000030517578,148.44000244140625,155.49000549316406,146.42999267578125,144.60000610351562,144.83999633789062,148.97000122070312,156.11000061035156,143.6999969482422,142.77999877929688,141.27000427246094,147.22000122070312,153.9499969482422,145.85000610351562,143.42999267578125,142.94000244140625,148.7899932861328,154.07000732421875,76404300.0,75834000.0,123478900.0,68034100.0,57305700.0,145.02200012207032,146.95699920654297,,,,146.03605464968342,147.26541006497405,149.1610854633048,151.19151040443495,145.02200012207032,146.95699920654297,,1.7248988966428813,2.3666153084110118,,,,1.66005725179989,1.5481074735640605,,,,-1.959991455078125,-7.2400054931640625,,,,,146.9199981689453,141.91000366210938,143.2899932861328,143.75999450683594
2021-09-24,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,53477900.0,0.06129288072487249,-0.6750700822216182,0.26516139841799014,-0.054931221772835936,-17.52099842376871,1.910003662109375,-1.2599945068359375,1.3000297344906278,-0.8576058552539952,146.64999389648438,144.4499969482422,143.92999267578125,148.82000732421875,155.0,147.0800018310547,146.42999267578125,144.60000610351562,148.82000732421875,155.47999572753906,145.63999938964844,143.6999969482422,142.77999877929688,145.75999450683594,148.6999969482422,146.8300018310547,145.85000610351562,143.42999267578125,146.05999755859375,148.97000122070312,64838200.0,76404300.0,75834000.0,129868800.0,140893200.0,145.19400024414062,146.7519989013672,,,,146.33070248943739,147.20260790205973,148.9476485781277,151.02400012069026,145.19400024414062,146.7519989013672,,1.8893214729308514,2.259221913220883,,,,1.4056862610467444,1.185266499669272,,,,0.8600006103515625,-2.0500030517578125,,,,,145.3699951171875,142.8300018310547,142.89999389648438,144.83999633789062
2021-09-27,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,74150700.0,-1.0549980064493591,-0.13044242525697136,-1.023933338534444,-1.1953766581196734,38.65671613881623,2.1399993896484375,0.100006103515625,1.4721052910012922,0.0687941850964546,145.66000366210938,146.64999389648438,144.4499969482422,143.8000030517578,150.6300048828125,147.47000122070312,147.0800018310547,146.42999267578125,144.83999633789062,151.4199981689453,145.55999755859375,145.63999938964844,143.6999969482422,141.27000427246094,148.75,146.9199981689453,146.8300018310547,145.85000610351562,142.94000244140625,149.5500030517578,53477900.0,64838200.0,76404300.0,123478900.0,102404300.0,145.67999877929688,146.33399810791016,149.65699920654296,,,146.01046669868742,146.8694055775375,148.60691967708578,150.8022744342784,145.67999877929688,146.33399810791016,149.65699920654296,1.4184179331254683,2.0621082383266938,4.040621010957071,142.94000244140625,156.69000244140625,0.9935954606590636,1.2025381555182542,,85130695.0,0.8710219034391766,2.42999267578125,-4.1800079345703125,,0.9713544698070624,,,141.91000366210938,141.5,142.80999755859375,146.5500030517578
2021-09-28,143.25,144.75,141.69000244140625,141.91000366210938,108972300.0,-2.38012765446467,-1.5260886795037565,-0.8289988066657372,-1.4810212587534899,46.96058162633663,3.05999755859375,1.339996337890625,2.1562944680627782,0.9442578418088013,145.47000122070312,145.66000366210938,146.64999389648438,143.92999267578125,150.35000610351562,145.9600067138672,147.47000122070312,147.0800018310547,144.60000610351562,151.07000732421875,143.82000732421875,145.55999755859375,145.63999938964844,142.77999877929688,146.91000366210938,145.3699951171875,146.9199981689453,146.8300018310547,143.42999267578125,148.1199951171875,74150700.0,53477900.0,64838200.0,75834000.0,109296300.0,145.3760009765625,145.71299896240234,149.09649963378905,,,144.64364568649475,145.96769613836875,147.96911815184993,150.45355793340903,145.3760009765625,145.71299896240234,149.09649963378905,2.0454767249635872,2.3757140594703823,4.303891438642322,141.91000366210938,156.69000244140625,1.5711574230760572,1.365252226911046,1.324148805479512,86031475.0,1.2666561860063426,-1.519989013671875,-6.209991455078125,-11.209991455078125,0.9517997002657262,,,142.8300018310547,142.64999389648438,141.50999450683594,148.75999450683594
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,74602000.0,0.6482969101571312,-0.5445017656522722,-0.20725599430591046,0.23995788837058996,-31.54040063392256,2.4199981689453125,-0.3600006103515625,1.6943206174622805,-0.2520483131950011,143.25,145.47000122070312,145.66000366210938,144.4499969482422,148.55999755859375,144.75,145.9600067138672,147.47000122070312,146.42999267578125,149.44000244140625,141.69000244140625,143.82000732421875,145.55999755859375,143.6999969482422,146.3699951171875,141.91000366210938,145.3699951171875,146.9199981689453,145.85000610351562,149.02999877929688,108972300.0,74150700.0,53477900.0,76404300.0,83281300.0,144.77200012207032,145.09299926757814,148.64649963378906,,,144.0390977346814,145.39720626431165,147.47967850225038,150.15459494900298,144.77200012207032,145.09299926757814,148.64649963378906,2.300502431909347,2.217639989056083,4.470329725540531,141.91000366210938,156.69000244140625,1.3048068389922958,1.368144514598555,1.3380989213248642,85438920.0,0.8731617862210805,-3.0200042724609375,-6.1999969482421875,-9.0,0.9608702672645228,,,141.5,139.13999938964844,140.91000366210938,149.25999450683594
2021-09-30,143.66000366210938,144.3800048828125,141.27999877929688,141.5,89056700.0,-0.9311781936598096,0.8352652707307895,-0.04845418269878721,-0.5280574571893348,19.375754001233215,3.100006103515625,2.160003662109375,2.1908170342866606,1.526504354847615,142.47000122070312,143.25,145.47000122070312,146.64999389648438,148.44000244140625,144.4499969482422,144.75,145.9600067138672,147.0800018310547,148.97000122070312,142.02999877929688,141.69000244140625,143.82000732421875,145.63999938964844,147.22000122070312,142.8300018310547,141.91000366210938,145.3699951171875,146.8300018310547,148.7899932861328,74602000.0,108972300.0,74150700.0,64838200.0,68034100.0,143.70599975585938,144.36399993896484,148.09599990844725,,,143.19273182312094,144.68862330716408,146.91018531155987,149.81519906864995,143.70599975585938,144.36399993896484,148.09599990844725,2.3429722372298603,2.0599035263803294,4.644056613030618,141.5,156.69000244140625,1.1613414039090388,1.3738898518110996,1.3332460051190538,85876070.0,1.0370374424446764,-5.3300018310546875,-7.2899932861328125,-11.009994506835938,0.9554613229761446,,,142.64999389648438,141.11000061035156,143.75999450683594,149.47999572753906
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,94639600.0,0.812716534617941,-1.225121621021652,-1.0112250065736017,-1.5359556821169074,6.268927548404557,3.80999755859375,-0.75,2.670871168321619,-0.5257623779109631,143.66000366210938,142.47000122070312,143.25,145.66000366210938,148.82000732421875,144.3800048828125,144.4499969482422,144.75,147.47000122070312,148.82000732421875,141.27999877929688,142.02999877929688,141.69000244140625,145.55999755859375,145.75999450683594,141.5,142.8300018310547,141.91000366210938,146.9199981689453,146.05999755859375,89056700.0,74602000.0,108972300.0,53477900.0,129868800.0,142.85199890136718,144.02299957275392,147.54599990844727,,,143.01181918090876,144.31796341431323,146.5044527958384,149.53421063052582,142.85199890136718,144.02299957275392,147.54599990844727,1.50804931087051,2.0299813664240474,4.602860134506872,141.5,156.69000244140625,1.3264403350522502,1.34120186497588,1.3361881460235427,87052275.0,1.0871582620902212,-4.2700042724609375,-3.410003662109375,-11.0,0.9668170874506874,,,139.13999938964844,142.0,144.83999633789062,148.69000244140625
2021-10-04,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,98322000.0,-2.460564077824645,-0.09866060300930402,-0.4967754437268046,-0.6038360536302911,3.8909716440052478,3.94000244140625,2.6199951171875,2.831682089039432,1.882992043036058,141.89999389648438,143.66000366210938,142.47000122070312,145.47000122070312,143.8000030517578,142.9199981689453,144.3800048828125,144.4499969482422,145.9600067138672,144.83999633789062,139.11000061035156,141.27999877929688,142.02999877929688,143.82000732421875,141.27000427246094,142.64999389648438,141.5,142.8300018310547,145.3699951171875,142.94000244140625,94639600.0,89056700.0,74602000.0,74150700.0,123478900.0,141.6059997558594,143.64299926757812,146.7879997253418,,,141.721212583822,143.3765154098287,145.80307628096318,149.12659450343259,141.6059997558594,143.64299926757812,146.7879997253418,1.4809555171536997,2.5454583698689595,4.679704824526641,139.13999938964844,156.69000244140625,1.5772267108821656,1.3953284028129866,1.4010046957125053,89077940.0,1.1037749638125893,-6.2299957275390625,-3.8000030517578125,-15.160003662109375,0.9478976459247098,,,141.11000061035156,143.2899932861328,146.5500030517578,148.63999938964844
2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,80861100.0,1.4158410445197056,-1.6012902804975804,0.021094703523383274,0.7883100486080652,-17.758894245438462,2.8800048828125,-1.6199951171875,2.0409644039086117,-1.1480370704985032,141.75999450683594,141.89999389648438,143.66000366210938,143.25,143.92999267578125,142.2100067138672,142.9199981689453,144.3800048828125,144.75,144.60000610351562,138.27000427246094,139.11000061035156,141.27999877929688,141.69000244140625,142.77999877929688,139.13999938964844,142.64999389648438,141.5,141.91000366210938,143.42999267578125,98322000.0,94639600.0,89056700.0,108972300.0,75834000.0,141.4459991455078,143.41100006103517,146.00899963378907,,,141.51747525933186,142.96442180992375,145.35611669328588,148.8122182723314,141.4459991455078,143.41100006103517,146.00899963378907,1.4831143563391185,2.6697211441068434,4.218669664076335,139.13999938964844,155.11000061035156,1.577486088408253,1.4852223980267318,1.3910091545104455,89007080.0,0.908479415345386,-0.8000030517578125,-2.3199920654296875,-15.580001831054688,0.9664472804024075,,,142.0,142.89999389648438,148.75999450683594,149.32000732421875
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,83221100.0,0.630713192402288,-0.014341007723250865,-0.06328149128482785,-0.7103942945092978,2.9185850798467916,3.779998779296875,-2.529998779296875,2.6619709713358275,-1.7816892811949825,139.49000549316406,141.75999450683594,141.89999389648438,142.47000122070312,144.4499969482422,142.24000549316406,142.2100067138672,142.9199981689453,144.4499969482422,146.42999267578125,139.36000061035156,138.27000427246094,139.11000061035156,142.02999877929688,143.6999969482422,141.11000061035156,139.13999938964844,142.64999389648438,142.8300018310547,145.85000610351562,80861100.0,98322000.0,94639600.0,74602000.0,76404300.0,141.27999877929688,143.0259994506836,145.35349960327147,,,141.67831683955458,142.78907238993762,145.03648653202055,148.54507245773016,141.27999877929688,143.0259994506836,145.35349960327147,1.3277975825764141,2.5540080675695784,3.719058698433757,139.13999938964844,154.07000732421875,1.575410771024203,1.3731208525420082,1.4084637260771184,89447125.0,0.9303943530884866,-0.8300018310546875,-3.850006103515625,-13.110000610351562,0.9769286627950168,,,143.2899932861328,142.80999755859375,149.25999450683594,148.85000610351562
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,61732700.0,0.9084459761498742,2.574027609141316,1.4562134457256182,3.1437495533851445,-25.820855528225415,1.5,-0.2299957275390625,1.0468281598734401,-0.16051066949231324,139.47000122070312,139.49000549316406,141.75999450683594,143.66000366210938,146.64999389648438,142.14999389648438,142.24000549316406,142.2100067138672,144.3800048828125,147.0800018310547,138.3699951171875,139.36000061035156,138.27000427246094,141.27999877929688,145.63999938964844,142.0,141.11000061035156,139.13999938964844,141.5,146.8300018310547,83221100.0,80861100.0,98322000.0,89056700.0,64838200.0,141.63799743652345,142.6719985961914,144.8144989013672,,,142.21554232174734,142.88014891651855,144.870153841936,148.3389909215891,141.63799743652345,142.6719985961914,144.8144989013672,1.6126878083422347,2.1871520667644617,3.1226394940312616,139.13999938964844,149.5500030517578,1.5492605665490193,1.392826300602093,1.43827245662479,89668475.0,0.6884548889673879,1.7899932861328125,-3.540008544921875,-10.780014038085938,0.9894727004077629,,,142.89999389648438,141.50999450683594,149.47999572753906,152.57000732421875
